"","number","artist","title","genre","year","month"
"1","88510821","엠씨더맥스 (M.C the MAX)","넘쳐흘러","발라드",2019,1
"2","88504833","청하","벌써 12시","댄스",2019,1
"3","88421579","벤","180도","발라드",2019,1
"4","88363609","제니 (JENNIE)","SOLO","랩/힙합",2019,1
"5","88501502","숀 (SHAUN)","습관 (Bad Habits)","일렉트로니카",2019,1
"6","88355491","하은","신용재","발라드",2019,1
"7","88336380","폴킴","너를 만나","발라드",2019,1
"8","88391129","MINO (송민호)","아낙네","랩/힙합",2019,1
"9","88528811","지오디 (god)","길 (Song by 아이유 & 헨리 & 조현아 & 양다일)","발라드",2019,1
"10","88470489","WINNER","MILLIONS","댄스",2019,1
"11","87840106","폴킴","모든 날, 모든 순간 (Every day, Every Moment)","드라마",2019,1
"12","88353506","TWICE (트와이스)","YES or YES","댄스",2019,1
"13","88470430","헤이즈 (Heize)","첫눈에","R&B/소울",2019,1
"14","88316432","케이윌 (K.Will)","내 생에 아름다운","드라마",2019,1
"15","88419409","윤건","너도 그냥 날 놓아주면 돼","발라드",2019,1
"16","88352905","Ariana Grande","thank u, next","팝",2019,1
"17","88542731","Jvcki Wai & 양홍원 & Osshun Gum & 한요한","띵 (Prod. by 기리보이)","랩/힙합",2019,1
"18","88286541","아이유 (IU)","삐삐","R&B/소울",2019,1
"19","88074702","숀 (SHAUN)","Way Back Home","일렉트로니카",2019,1
"20","88251225","바이브","가을 타나 봐","발라드",2019,1
"21","88295011","양다일","고백","발라드",2019,1
"22","87957296","벤","열애중","발라드",2019,1
"23","88417558","허각","흔한 이별","발라드",2019,1
"24","88468830","EXO","Love Shot","댄스",2019,1
"25","88253990","임창정","하루도 그대를 사랑하지 않은 적이 없었다","발라드",2019,1
"26","88244288","임한별","이별하러 가는 길","발라드",2019,1
"27","88510820","엠씨더맥스 (M.C the MAX)","사계 (하루살이)","발라드",2019,1
"28","88371788","비투비","아름답고도 아프구나","발라드",2019,1
"29","88564550","이소라","신청곡 (Feat. SUGA of BTS)","발라드",2019,1
"30","88234302","정승환","잘 지내요","드라마",2019,1
"31","88314881","Queen","Bohemian Rhapsody","해외영화",2019,1
"32","87512697","닐로 (Nilo)","지나오다","발라드",2019,1
"33","88194599","방탄소년단","IDOL","랩/힙합",2019,1
"34","88280580","pH-1 & Kid Milli & 루피 (Loopy)","Good Day (Feat. 팔로알토) (Prod. by 코드 쿤스트)","랩/힙합",2019,1
"35","88562939","우디 (Woody)","이 노래가 클럽에서 나온다면","인디",2019,1
"36","88545599","여자친구 (GFRIEND)","해야 (Sunrise)","댄스",2019,1
"37","87628996","양다일","미안해","R&B/소울",2019,1
"38","87506735","Alan Walker & Noah Cyrus & Digital Farm Animals","All Falls Down (Feat. Juliander)","일렉트로니카",2019,1
"39","88413854","김범수","첫눈처럼 너에게 가겠다 (Prod. by 로코베리)","발라드",2019,1
"40","86380457","폴킴","비","R&B/소울",2019,1
"41","88040624","BLACKPINK","뚜두뚜두 (DDU-DU DDU-DU)","댄스",2019,1
"42","88519312","Apink (에이핑크)","％％ (응응)","댄스",2019,1
"43","87538989","Sia","Snowman","팝",2019,1
"44","88350489","EXO","Tempo","댄스",2019,1
"45","88336403","IZ*ONE (아이즈원)","라비앙로즈 (La Vie en Rose)","댄스",2019,1
"46","87579522","장덕철","그날처럼","발라드",2019,1
"47","87034188","아이유 (IU)","밤편지","발라드",2019,1
"48","88098432","TWICE (트와이스)","Dance The Night Away","댄스",2019,1
"49","88421171","마마무(Mamamoo)","Wind flower","R&B/소울",2019,1
"50","87998685","볼빨간사춘기","여행","인디",2019,1
"51","88224656","선미","사이렌 (Siren)","댄스",2019,1
"52","88462790","하진 (HAJIN)","We All Lie","드라마",2019,1
"53","88242140","펀치 (Punch)","헤어지는 중","R&B/소울",2019,1
"54","87271938","멜로망스 (MeloMance)","선물","인디",2019,1
"55","88353726","노을","너는 어땠을까","발라드",2019,1
"56","86868102","에일리 (AILEE)","첫눈처럼 너에게 가겠다","드라마",2019,1
"57","88281997","로꼬","시간이 들겠지 (Feat. Colde)","랩/힙합",2019,1
"58","88251981","로이킴","우리 그만하자","발라드",2019,1
"59","87760303","로이킴","그때 헤어지면 돼","발라드",2019,1
"60","86868163","Ed Sheeran","Shape Of You","팝",2019,1
"61","87470580","먼데이 키즈 (Monday Kiz)","가을 안부","발라드",2019,1
"62","88149389","기리보이 & Kid Milli & NO:EL & 스윙스","flex (Prod. by 기리보이)","랩/힙합",2019,1
"63","87360263","Camila Cabello","Havana (Feat. Young Thug)","팝",2019,1
"64","88295436","다비치","꿈처럼 내린","드라마",2019,1
"65","88059068","저스디스 (JUSTHIS) & Kid Milli & NO:EL & 양홍원","19금										IndiGO","랩/힙합",2019,1
"66","88389360","Wanna One (워너원)","봄바람","댄스",2019,1
"67","87663449","iKON","사랑을 했다 (LOVE SCENARIO)","랩/힙합",2019,1
"68","87993384","방탄소년단","FAKE LOVE","랩/힙합",2019,1
"69","88557156","폴킴","초록빛","발라드",2019,1
"70","86083393","Fitz & The Tantrums","HandClap","팝",2019,1
"71","86941521","방탄소년단","봄날","댄스",2019,1
"72","88371247","다이나믹 듀오","북향 (Feat. 오혁)","랩/힙합",2019,1
"73","87931536","로꼬 & 화사 (Hwa Sa)","주지마","발라드",2019,1
"74","87699632","멜로망스 (MeloMance)","You","발라드",2019,1
"75","86432095","Mike Perry","The Ocean (Feat. Shy Martin)","일렉트로니카",2019,1
"76","87683188","청하","Roller Coaster","댄스",2019,1
"77","88425457","Red Velvet (레드벨벳)","RBB (Really Bad Boy)","댄스",2019,1
"78","87730738","정승환","눈사람","발라드",2019,1
"79","87315030","황인욱","취하고 싶다 (Prod. by 전태익)","발라드",2019,1
"80","88288114","Zion.T","멋지게 인사하는 법 (Feat. 슬기 of Red Velvet)","발라드",2019,1
"81","88048450","비투비","너 없인 안 된다","발라드",2019,1
"82","86978532","The Chainsmokers & Coldplay","Something Just Like This","팝",2019,1
"83","87479651","비투비","그리워하다","발라드",2019,1
"84","82689882","Sia","Chandelier","일렉트로니카",2019,1
"85","88040625","BLACKPINK","Forever Young","댄스",2019,1
"86","88112663","마마무(Mamamoo)","너나 해 (Egotistic)","댄스",2019,1
"87","88432669","오반 (OVAN)","행복","인디",2019,1
"88","87444264","방탄소년단","DNA","랩/힙합",2019,1
"89","87538960","이수 (엠씨더맥스)","My Way","드라마",2019,1
"90","85433670","Troye Sivan","YOUTH","팝",2019,1
"91","88490975","장덕철","알았다면","발라드",2019,1
"92","88501296","케이시 (Kassy)","그때가 좋았어","발라드",2019,1
"93","85803478","Alan Walker","Faded","일렉트로니카",2019,1
"94","87101034","Charlie Puth","Attention","팝",2019,1
"95","88449235","김동률","동화 (Feat. 아이유)","발라드",2019,1
"96","82975165","Ariana Grande","Santa Tell Me","팝",2019,1
"97","88086322","멜로망스 (MeloMance)","동화","인디",2019,1
"98","88104261","승리","셋 셀테니 (1, 2, 3!)","댄스",2019,1
"99","87893782","TWICE (트와이스)","What is Love?","댄스",2019,1
"100","88350933","수퍼비","수퍼비와 (Feat. BewhY) (Prod. by BewhY)","랩/힙합",2019,1
"101","86594795","닐로 (Nilo)","넋두리","발라드",2019,1
"102","87363698","Wanna One (워너원)","에너제틱 (Energetic)","댄스",2019,1
"103","88394863","EXID","알러뷰","댄스",2019,1
"104","88510822","엠씨더맥스 (M.C the MAX)","시간을 견디면","발라드",2019,1
"105","87235670","윤종신","좋니","발라드",2019,1
"106","86925465","Imagine Dragons","Believer","락",2019,1
"107","87466348","펀치 (Punch)","밤이 되니까","R&B/소울",2019,1
"108","88263753","iKON","이별길 (GOODBYE ROAD)","발라드",2019,1
"109","87319767","박원","All Of My Life","발라드",2019,1
"110","87440992","길구봉구","이 별","발라드",2019,1
"111","87240368","헤이즈 (Heize)","비도 오고 그래서 (Feat. 신용재)","랩/힙합",2019,1
"112","86468828","The Chainsmokers","Closer (Feat. Halsey)","팝",2019,1
"113","88314006","루피 (Loopy)","Save (Feat. 팔로알토) (Prod. by 코드 쿤스트)","랩/힙합",2019,1
"114","88084339","Apink (에이핑크)","1도 없어","댄스",2019,1
"115","88175088","(여자)아이들","한(一)","댄스",2019,1
"116","86978777","Zedd & Alessia Cara","Stay","일렉트로니카",2019,1
"117","87625840","DEAN","instagram","R&B/소울",2019,1
"118","87413975","우원재","시차 (We Are) (Feat. 로꼬 & GRAY)","랩/힙합",2019,1
"119","87647017","MOMOLAND (모모랜드)","뿜뿜","댄스",2019,1
"120","88528808","지오디 (god)","그 남자를 떠나","댄스",2019,1
"121","88159717","Red Velvet (레드벨벳)","Power Up","댄스",2019,1
"122","87946017","여자친구 (GFRIEND)","밤 (Time for the moon night)","댄스",2019,1
"123","88351300","웬디 (WENDY)","Goodbye","드라마",2019,1
"124","88392565","황치열","그대가 내 안에 박혔다","발라드",2019,1
"125","87815703","마마무(Mamamoo)","별이 빛나는 밤","댄스",2019,1
"126","87115262","Imagine Dragons","Thunder","락",2019,1
"127","86311323","정승환","너였다면","드라마",2019,1
"128","87101441","Shawn Mendes","There's Nothing Holdin' Me Back","팝",2019,1
"129","85448749","Justin Bieber","Love Yourself","팝",2019,1
"130","88117581","청하","Love U","댄스",2019,1
"131","87101804","아이유 (IU)","팔레트 (Feat. G-DRAGON)","발라드",2019,1
"132","87403636","10CM","폰서트","인디",2019,1
"133","87542527","Wanna One (워너원)","Beautiful","발라드",2019,1
"134","85887585","엠씨더맥스 (M.C the MAX)","어디에도","발라드",2019,1
"135","84861691","Charlie Puth","One Call Away","팝",2019,1
"136","88158355","멜로망스 (MeloMance)","좋은 날","드라마",2019,1
"137","88314876","Queen","Somebody To Love","해외영화",2019,1
"138","88145451","지코 (ZICO)","SoulMate (Feat. 아이유)","R&B/소울",2019,1
"139","88192261","10CM","매트리스","인디",2019,1
"140","86743401","박원","노력","발라드",2019,1
"141","87463712","볼빨간사춘기","나의 사춘기에게","인디",2019,1
"142","85902355","Charlie Puth","We Don't Talk Anymore (Feat. Selena Gomez)","팝",2019,1
"143","87475690","멜로망스 (MeloMance)","짙어져","드라마",2019,1
"144","87847523","용준형","소나기 (Feat. 10cm)","랩/힙합",2019,1
"145","87590604","TWICE (트와이스)","Heart Shaker","댄스",2019,1
"146","88225080","김하온 (HAON)","NOAH (Feat. 박재범 & Hoody)","랩/힙합",2019,1
"147","82593715","Sam Smith","I'm Not The Only One","팝",2019,1
"148","87230562","BLACKPINK","마지막처럼","댄스",2019,1
"149","88314891","Queen","Radio Ga Ga (Live Aid)","해외영화",2019,1
"150","87502483","포맨","눈 떠보니 이별이더라","발라드",2019,1
"151","88364275","마미손","소년점프 (Feat. 배기성)","랩/힙합",2019,1
"152","88194598","방탄소년단","I'm Fine","랩/힙합",2019,1
"153","87048570","WINNER","REALLY REALLY","댄스",2019,1
"154","87752744","Marshmello & Anne-Marie","FRIENDS","팝",2019,1
"155","87839001","Wanna One (워너원)","BOOMERANG (부메랑)","댄스",2019,1
"156","88473136","폴킴","사랑 알 수 없나봐","드라마",2019,1
"157","88280577","쿠기 (Coogie) & 수퍼비 & D.Ark (디아크)","사임사임 (Feat. CHANGMO)","랩/힙합",2019,1
"158","80950494","Adele","Someone Like You","R&B/소울",2019,1
"159","88194585","방탄소년단","Euphoria","랩/힙합",2019,1
"160","87928158","Anne-Marie","2002","팝",2019,1
"161","87906367","김하온 (HAON)","붕붕 (Feat. 식케이) (Prod. by GroovyRoom)","랩/힙합",2019,1
"162","88191733","로이킴","왜 몰랐을까","드라마",2019,1
"163","88514697","양다일","I'm Here","드라마",2019,1
"164","87993385","방탄소년단","전하지 못한 진심 (Feat. Steve Aoki)","발라드",2019,1
"165","88017357","Wanna One (워너원)","켜줘 (Light)","댄스",2019,1
"166","88539080","먼데이 키즈 (Monday Kiz)","겨울이라 이런 거면 좋겠다","발라드",2019,1
"167","82146674","Mariah Carey","All I Want for Christmas Is You","팝",2019,1
"168","88517143","홍진영","사랑은 다 이러니","발라드",2019,1
"169","88359697","DEAN","하루살이 (Feat. 설리 & Rad Museum)","R&B/소울",2019,1
"170","88350188","(여자)아이들 & Madison Beer & Jaira Burns & K/DA & League of Legends","POP/STARS","댄스",2019,1
"171","88528046","백아연","그대여야만 해요","드라마",2019,1
"172","88266120","로시 (Rothy)","구름","드라마",2019,1
"173","88106040","다비치","마치 우린 없었던 사이 (Prod. by 정키)","발라드",2019,1
"174","88413662","어반자카파","이 밤이 특별해진 건","발라드",2019,1
"175","88510823","엠씨더맥스 (M.C the MAX)","그걸로 나는 충분해요","발라드",2019,1
"176","87490163","TWICE (트와이스)","LIKEY","댄스",2019,1
"177","87068197","아이유 (IU)","사랑이 잘 (With 오혁)","R&B/소울",2019,1
"178","88389362","Wanna One (워너원)","불꽃놀이 (Flowerbomb)","댄스",2019,1
"179","88563933","세븐틴 (Seventeen)","Home","R&B/소울",2019,1
"180","88194600","방탄소년단","Answer : Love Myself","랩/힙합",2019,1
"181","88350934","루피 (Loopy)","NoNo (Feat. 사이먼 도미닉) (Prod. by 코드 쿤스트)","랩/힙합",2019,1
"182","88490832","에릭남 (Eric Nam)","그 밤","드라마",2019,1
"183","87534357","어반자카파","그때의 나, 그때의 우리","R&B/소울",2019,1
"184","88468832","EXO","트라우마 (Trauma)","댄스",2019,1
"185","87822151","BIGBANG","꽃 길","R&B/소울",2019,1
"186","88510824","엠씨더맥스 (M.C the MAX)","너의 목소리가 들려","발라드",2019,1
"187","87400680","Maroon 5","What Lovers Do (Feat. SZA)","팝",2019,1
"188","87209210","볼빨간사춘기 & 스무살","남이 될 수 있을까","인디",2019,1
"189","88468833","EXO","Wait","발라드",2019,1
"190","88350491","EXO","닿은 순간 (Ooh La La La)","댄스",2019,1
"191","87463708","볼빨간사춘기","썸 탈꺼야","인디",2019,1
"192","87801310","Wanna One (워너원)","약속해요 (I.P.U.)","댄스",2019,1
"193","88389361","Wanna One (워너원)","집","댄스",2019,1
"194","87270282","Red Velvet (레드벨벳)","빨간 맛 (Red Flavor)","댄스",2019,1
"195","88458580","TWICE (트와이스)","올해 제일 잘한 일","R&B/소울",2019,1
"196","88314885","Queen","We Will Rock You (Movie Mix)","해외영화",2019,1
"197","86819500","Crush","Beautiful","드라마",2019,1
"198","88389365","Wanna One (워너원)","술래","댄스",2019,1
"199","88561983","황치열","이별을 걷다 (A Walk To Goodbye)","발라드",2019,1
"200","88561773","매드클라운 & 스텔라장 (Stella Jang)","No Question","인디",2019,1
"201","88562939","우디 (Woody)","이 노래가 클럽에서 나온다면","인디",2019,2
"202","88510821","엠씨더맥스 (M.C the MAX)","넘쳐흘러","발라드",2019,2
"203","88504833","청하","벌써 12시","댄스",2019,2
"204","88419409","윤건","너도 그냥 날 놓아주면 돼","발라드",2019,2
"205","88611219","화사 (Hwa Sa)","멍청이 (twit)","댄스",2019,2
"206","88542731","Jvcki Wai & 양홍원 & Osshun Gum & 한요한","띵 (Prod. by 기리보이)","랩/힙합",2019,2
"207","88607738","ITZY (있지)","달라달라","댄스",2019,2
"208","88501296","케이시 (Kassy)","그때가 좋았어","발라드",2019,2
"209","88355491","하은","신용재","발라드",2019,2
"210","88564550","이소라","신청곡 (Feat. SUGA of BTS)","발라드",2019,2
"211","88421579","벤","180도","발라드",2019,2
"212","87840106","폴킴","모든 날, 모든 순간 (Every day, Every Moment)","드라마",2019,2
"213","88336380","폴킴","너를 만나","발라드",2019,2
"214","88598475","로꼬","오랜만이야 (Feat. Zion.T)","랩/힙합",2019,2
"215","88363609","제니 (JENNIE)","SOLO","랩/힙합",2019,2
"216","88528811","지오디 (god)","길 (Song by 아이유 & 헨리 & 조현아 & 양다일)","발라드",2019,2
"217","88391129","MINO (송민호)","아낙네","랩/힙합",2019,2
"218","88316432","케이윌 (K.Will)","내 생에 아름다운","드라마",2019,2
"219","88353506","TWICE (트와이스)","YES or YES","댄스",2019,2
"220","88352905","Ariana Grande","thank u, next","팝",2019,2
"221","88511064","엔플라잉 (N.Flying)","옥탑방 (Rooftop)","락",2019,2
"222","88470489","WINNER","MILLIONS","댄스",2019,2
"223","88501502","숀 (SHAUN)","습관 (Bad Habits)","일렉트로니카",2019,2
"224","88074702","숀 (SHAUN)","Way Back Home","일렉트로니카",2019,2
"225","88286541","아이유 (IU)","삐삐","R&B/소울",2019,2
"226","88295011","양다일","고백","발라드",2019,2
"227","88559277","Ariana Grande","7 rings","팝",2019,2
"228","88251225","바이브","가을 타나 봐","발라드",2019,2
"229","87957296","벤","열애중","발라드",2019,2
"230","88545599","여자친구 (GFRIEND)","해야 (Sunrise)","댄스",2019,2
"231","88470430","헤이즈 (Heize)","첫눈에","R&B/소울",2019,2
"232","88557156","폴킴","초록빛","발라드",2019,2
"233","88244288","임한별","이별하러 가는 길","발라드",2019,2
"234","88417558","허각","흔한 이별","발라드",2019,2
"235","87512697","닐로 (Nilo)","지나오다","발라드",2019,2
"236","88253990","임창정","하루도 그대를 사랑하지 않은 적이 없었다","발라드",2019,2
"237","87506735","Alan Walker & Noah Cyrus & Digital Farm Animals","All Falls Down (Feat. Juliander)","일렉트로니카",2019,2
"238","86380457","폴킴","비","R&B/소울",2019,2
"239","87628996","양다일","미안해","R&B/소울",2019,2
"240","88510820","엠씨더맥스 (M.C the MAX)","사계 (하루살이)","발라드",2019,2
"241","88194599","방탄소년단","IDOL","랩/힙합",2019,2
"242","88234302","정승환","잘 지내요","드라마",2019,2
"243","88280580","pH-1 & Kid Milli & 루피 (Loopy)","Good Day (Feat. 팔로알토) (Prod. by 코드 쿤스트)","랩/힙합",2019,2
"244","87034188","아이유 (IU)","밤편지","발라드",2019,2
"245","88462790","하진 (HAJIN)","We All Lie","드라마",2019,2
"246","88040624","BLACKPINK","뚜두뚜두 (DDU-DU DDU-DU)","댄스",2019,2
"247","87579522","장덕철","그날처럼","발라드",2019,2
"248","88468830","EXO","Love Shot","댄스",2019,2
"249","88353726","노을","너는 어땠을까","발라드",2019,2
"250","88371788","비투비","아름답고도 아프구나","발라드",2019,2
"251","87998685","볼빨간사춘기","여행","인디",2019,2
"252","88098432","TWICE (트와이스)","Dance The Night Away","댄스",2019,2
"253","87271938","멜로망스 (MeloMance)","선물","인디",2019,2
"254","88519312","Apink (에이핑크)","％％ (응응)","댄스",2019,2
"255","86868163","Ed Sheeran","Shape Of You","팝",2019,2
"256","88149389","기리보이 & Kid Milli & NO:EL & 스윙스","flex (Prod. by 기리보이)","랩/힙합",2019,2
"257","87760303","로이킴","그때 헤어지면 돼","발라드",2019,2
"258","88336403","IZ*ONE (아이즈원)","라비앙로즈 (La Vie en Rose)","댄스",2019,2
"259","87315030","황인욱","취하고 싶다 (Prod. by 전태익)","발라드",2019,2
"260","87683188","청하","Roller Coaster","댄스",2019,2
"261","86868102","에일리 (AILEE)","첫눈처럼 너에게 가겠다","드라마",2019,2
"262","87931536","로꼬 & 화사 (Hwa Sa)","주지마","발라드",2019,2
"263","87360263","Camila Cabello","Havana (Feat. Young Thug)","팝",2019,2
"264","87663449","iKON","사랑을 했다 (LOVE SCENARIO)","랩/힙합",2019,2
"265","86941521","방탄소년단","봄날","댄스",2019,2
"266","87470580","먼데이 키즈 (Monday Kiz)","가을 안부","발라드",2019,2
"267","88242140","펀치 (Punch)","헤어지는 중","R&B/소울",2019,2
"268","88281997","로꼬","시간이 들겠지 (Feat. Colde)","랩/힙합",2019,2
"269","88583313","로시 (Rothy)","다 핀 꽃","발라드",2019,2
"270","88224656","선미","사이렌 (Siren)","댄스",2019,2
"271","87538989","Sia","Snowman","팝",2019,2
"272","86432095","Mike Perry","The Ocean (Feat. Shy Martin)","일렉트로니카",2019,2
"273","86083393","Fitz & The Tantrums","HandClap","팝",2019,2
"274","88251981","로이킴","우리 그만하자","발라드",2019,2
"275","88314881","Queen","Bohemian Rhapsody","해외영화",2019,2
"276","88413854","김범수","첫눈처럼 너에게 가겠다 (Prod. by 로코베리)","발라드",2019,2
"277","87993384","방탄소년단","FAKE LOVE","랩/힙합",2019,2
"278","87699632","멜로망스 (MeloMance)","You","발라드",2019,2
"279","86978532","The Chainsmokers & Coldplay","Something Just Like This","팝",2019,2
"280","82689882","Sia","Chandelier","일렉트로니카",2019,2
"281","87730738","정승환","눈사람","발라드",2019,2
"282","88295436","다비치","꿈처럼 내린","드라마",2019,2
"283","88350489","EXO","Tempo","댄스",2019,2
"284","87928158","Anne-Marie","2002","팝",2019,2
"285","87538960","이수 (엠씨더맥스)","My Way","드라마",2019,2
"286","85433670","Troye Sivan","YOUTH","팝",2019,2
"287","88040625","BLACKPINK","Forever Young","댄스",2019,2
"288","88563933","세븐틴 (Seventeen)","Home","R&B/소울",2019,2
"289","88059068","저스디스 (JUSTHIS) & Kid Milli & NO:EL & 양홍원","19금										IndiGO","랩/힙합",2019,2
"290","85803478","Alan Walker","Faded","일렉트로니카",2019,2
"291","87479651","비투비","그리워하다","발라드",2019,2
"292","87101034","Charlie Puth","Attention","팝",2019,2
"293","88432669","오반 (OVAN)","행복","인디",2019,2
"294","88112663","마마무(Mamamoo)","너나 해 (Egotistic)","댄스",2019,2
"295","88421171","마마무(Mamamoo)","Wind flower","R&B/소울",2019,2
"296","87444264","방탄소년단","DNA","랩/힙합",2019,2
"297","88048450","비투비","너 없인 안 된다","발라드",2019,2
"298","88490975","장덕철","알았다면","발라드",2019,2
"299","87893782","TWICE (트와이스)","What is Love?","댄스",2019,2
"300","86594795","닐로 (Nilo)","넋두리","발라드",2019,2
"301","86925465","Imagine Dragons","Believer","락",2019,2
"302","88086322","멜로망스 (MeloMance)","동화","인디",2019,2
"303","88389360","Wanna One (워너원)","봄바람","댄스",2019,2
"304","86468828","The Chainsmokers","Closer (Feat. Halsey)","팝",2019,2
"305","88288114","Zion.T","멋지게 인사하는 법 (Feat. 슬기 of Red Velvet)","발라드",2019,2
"306","88371247","다이나믹 듀오","북향 (Feat. 오혁)","랩/힙합",2019,2
"307","87647017","MOMOLAND (모모랜드)","뿜뿜","댄스",2019,2
"308","87240368","헤이즈 (Heize)","비도 오고 그래서 (Feat. 신용재)","랩/힙합",2019,2
"309","87440992","길구봉구","이 별","발라드",2019,2
"310","88392565","황치열","그대가 내 안에 박혔다","발라드",2019,2
"311","87319767","박원","All Of My Life","발라드",2019,2
"312","87466348","펀치 (Punch)","밤이 되니까","R&B/소울",2019,2
"313","87235670","윤종신","좋니","발라드",2019,2
"314","86978777","Zedd & Alessia Cara","Stay","일렉트로니카",2019,2
"315","87413975","우원재","시차 (We Are) (Feat. 로꼬 & GRAY)","랩/힙합",2019,2
"316","87946017","여자친구 (GFRIEND)","밤 (Time for the moon night)","댄스",2019,2
"317","88614601","헤이즈 (Heize)","오롯이","발라드",2019,2
"318","85448749","Justin Bieber","Love Yourself","팝",2019,2
"319","85887585","엠씨더맥스 (M.C the MAX)","어디에도","발라드",2019,2
"320","87625840","DEAN","instagram","R&B/소울",2019,2
"321","86311323","정승환","너였다면","드라마",2019,2
"322","87815703","마마무(Mamamoo)","별이 빛나는 밤","댄스",2019,2
"323","87101804","아이유 (IU)","팔레트 (Feat. G-DRAGON)","발라드",2019,2
"324","87403636","10CM","폰서트","인디",2019,2
"325","88566773","수퍼비","Heu ! (Full Ver.)","랩/힙합",2019,2
"326","87115262","Imagine Dragons","Thunder","락",2019,2
"327","88084339","Apink (에이핑크)","1도 없어","댄스",2019,2
"328","84861691","Charlie Puth","One Call Away","팝",2019,2
"329","88175088","(여자)아이들","한(一)","댄스",2019,2
"330","87101441","Shawn Mendes","There's Nothing Holdin' Me Back","팝",2019,2
"331","88159717","Red Velvet (레드벨벳)","Power Up","댄스",2019,2
"332","87363698","Wanna One (워너원)","에너제틱 (Energetic)","댄스",2019,2
"333","85902355","Charlie Puth","We Don't Talk Anymore (Feat. Selena Gomez)","팝",2019,2
"334","88350933","수퍼비","수퍼비와 (Feat. BewhY) (Prod. by BewhY)","랩/힙합",2019,2
"335","88117581","청하","Love U","댄스",2019,2
"336","88351300","웬디 (WENDY)","Goodbye","드라마",2019,2
"337","88104261","승리","셋 셀테니 (1, 2, 3!)","댄스",2019,2
"338","88425457","Red Velvet (레드벨벳)","RBB (Really Bad Boy)","댄스",2019,2
"339","86743401","박원","노력","발라드",2019,2
"340","88145451","지코 (ZICO)","SoulMate (Feat. 아이유)","R&B/소울",2019,2
"341","88192261","10CM","매트리스","인디",2019,2
"342","87463712","볼빨간사춘기","나의 사춘기에게","인디",2019,2
"343","88314006","루피 (Loopy)","Save (Feat. 팔로알토) (Prod. by 코드 쿤스트)","랩/힙합",2019,2
"344","88263753","iKON","이별길 (GOODBYE ROAD)","발라드",2019,2
"345","87752744","Marshmello & Anne-Marie","FRIENDS","팝",2019,2
"346","88158355","멜로망스 (MeloMance)","좋은 날","드라마",2019,2
"347","88561983","황치열","이별을 걷다 (A Walk To Goodbye)","발라드",2019,2
"348","87847523","용준형","소나기 (Feat. 10cm)","랩/힙합",2019,2
"349","82593715","Sam Smith","I'm Not The Only One","팝",2019,2
"350","88606156","태민 (TAEMIN)","WANT","댄스",2019,2
"351","87230562","BLACKPINK","마지막처럼","댄스",2019,2
"352","87475690","멜로망스 (MeloMance)","짙어져","드라마",2019,2
"353","87906367","김하온 (HAON)","붕붕 (Feat. 식케이) (Prod. by GroovyRoom)","랩/힙합",2019,2
"354","87590604","TWICE (트와이스)","Heart Shaker","댄스",2019,2
"355","87502483","포맨","눈 떠보니 이별이더라","발라드",2019,2
"356","80950494","Adele","Someone Like You","R&B/소울",2019,2
"357","87048570","WINNER","REALLY REALLY","댄스",2019,2
"358","88394863","EXID","알러뷰","댄스",2019,2
"359","88194598","방탄소년단","I'm Fine","랩/힙합",2019,2
"360","88225080","김하온 (HAON)","NOAH (Feat. 박재범 & Hoody)","랩/힙합",2019,2
"361","88572997","이석훈","사랑하지 말아요 (Prod. by 로코베리)","발라드",2019,2
"362","88449235","김동률","동화 (Feat. 아이유)","발라드",2019,2
"363","88281290","Lauv","Paris In The Rain","팝",2019,2
"364","88473136","폴킴","사랑 알 수 없나봐","드라마",2019,2
"365","88642017","닐로 (Nilo)","미운 날 (The day, I hate myself)","발라드",2019,2
"366","88194585","방탄소년단","Euphoria","랩/힙합",2019,2
"367","87542527","Wanna One (워너원)","Beautiful","발라드",2019,2
"368","88565481","임한별","사랑 이딴 거","발라드",2019,2
"369","87993385","방탄소년단","전하지 못한 진심 (Feat. Steve Aoki)","발라드",2019,2
"370","82975165","Ariana Grande","Santa Tell Me","팝",2019,2
"371","82784658","Maroon 5","Sugar","락",2019,2
"372","88194600","방탄소년단","Answer : Love Myself","랩/힙합",2019,2
"373","87068197","아이유 (IU)","사랑이 잘 (With 오혁)","R&B/소울",2019,2
"374","88579548","하성운","잊지마요 (Feat. 박지훈)","발라드",2019,2
"375","88510822","엠씨더맥스 (M.C the MAX)","시간을 견디면","발라드",2019,2
"376","87183255","Dua Lipa","IDGAF","팝",2019,2
"377","87400680","Maroon 5","What Lovers Do (Feat. SZA)","팝",2019,2
"378","88528808","지오디 (god)","그 남자를 떠나","댄스",2019,2
"379","88646493","강민경 (다비치)","사랑해서 그래","발라드",2019,2
"380","82402846","박효신","야생화","발라드",2019,2
"381","88191733","로이킴","왜 몰랐을까","드라마",2019,2
"382","86418700","세븐틴 (Seventeen)","아주 NICE","댄스",2019,2
"383","88112625","세븐틴 (Seventeen)","어쩌나","댄스",2019,2
"384","87490163","TWICE (트와이스)","LIKEY","댄스",2019,2
"385","88106040","다비치","마치 우린 없었던 사이 (Prod. by 정키)","발라드",2019,2
"386","88364275","마미손","소년점프 (Feat. 배기성)","랩/힙합",2019,2
"387","88599767","첸 (CHEN)","Make it count","드라마",2019,2
"388","88280577","쿠기 (Coogie) & 수퍼비 & D.Ark (디아크)","사임사임 (Feat. CHANGMO)","랩/힙합",2019,2
